#
23450123154908,50.340080,N,6.935615,E,51.650,575.300
23450123154909,50.340096,N,6.935232,E,54.624,576.300
23450123154910,50.340122,N,6.934843,E,52.586,576.900
23450123154911,50.340153,N,6.934474,E,49.664,576.500
23450123154912,50.340195,N,6.934132,E,47.852,576.100
23450123154913,50.340267,N,6.933843,E,41.377,575.600
23450123154914,50.340389,N,6.933613,E,42.133,575.900
23450123154915,50.340569,N,6.933480,E,44.768,575.100
23450123154916,50.340797,N,6.933428,E,52.087,573.800
23450123154917,50.341042,N,6.933313,E,58.277,571.200
23450123154918,50.341274,N,6.933067,E,66.172,568.300
23450123154919,50.341488,N,6.932688,E,74.954,565.800
23450123154920,50.341698,N,6.932229,E,80.231,563.300
23450123154921,50.341911,N,6.931740,E,82.806,561.000
23450123154922,50.342129,N,6.931230,E,86.794,560.400
23450123154923,50.342609,N,6.930112,E,95.876,560.100
23450123154924,50.342609,N,6.930112,E,95.876,561.200
23450123154925,50.342873,N,6.929547,E,95.897,561.600
23450123154926,50.343464,N,6.928485,E,98.258,561.400
23450123154927,50.343464,N,6.928485,E,98.258,561.000
23450123154928,50.343815,N,6.928033,E,96.923,563.700
23450123154929,50.344490,N,6.927200,E,91.316,568.400
23450123154930,50.344490,N,6.927200,E,91.316,569.100
23450123154931,50.344807,N,6.926810,E,86.728,570.200
23450123154932,50.345425,N,6.926094,E,79.450,572.700
23450123154933,50.345425,N,6.926094,E,79.450,574.200
23450123154934,50.345726,N,6.925850,E,72.455,574.600
23450123154935,50.346355,N,6.925705,E,63.421,575.300
23450123154936,50.346355,N,6.925705,E,63.421,576.000
23450123154937,50.346638,N,6.925762,E,59.544,576.000
23450123154938,50.347145,N,6.926045,E,56.313,576.200
23450123154939,50.347145,N,6.926045,E,56.313,576.700
23450123154940,50.347389,N,6.926209,E,61.161,577.500
23450123154941,50.347980,N,6.926569,E,72.615,579.100
23450123154942,50.347980,N,6.926569,E,72.615,580.800
23450123154943,50.348648,N,6.926817,E,75.141,582.400
23450123154944,50.348984,N,6.926905,E,71.896,582.400
23450123154945,50.348984,N,6.926905,E,71.896,582.900
23450123154946,50.349586,N,6.927023,E,60.567,583.700
23450123154947,50.349838,N,6.927042,E,54.940,583.700
23450123154948,50.349838,N,6.927042,E,54.940,583.900
23450123154949,50.350292,N,6.926990,E,49.546,582.800
23450123154950,50.350513,N,6.926953,E,47.587,582.800
23450123154951,50.350513,N,6.926953,E,47.587,582.100
23450123154952,50.350937,N,6.926892,E,44.729,579.600
23450123154953,50.351139,N,6.926857,E,44.404,579.600
23450123154954,50.351139,N,6.926857,E,44.404,577.800
23450123154955,50.351540,N,6.926754,E,45.595,575.100
23450123154956,50.351540,N,6.926754,E,45.595,572.500
23450123154957,50.351749,N,6.926683,E,47.240,569.800
23450123154958,50.352165,N,6.926486,E,47.673,566.800
23450123154959,50.352165,N,6.926486,E,47.673,563.800
23450123155000,50.352367,N,6.926371,E,47.628,561.200
23450123155001,50.352776,N,6.926117,E,47.160,559.300
23450123155002,50.352776,N,6.926117,E,47.160,557.700
23450123155003,50.352978,N,6.925979,E,46.743,556.600
23450123155004,50.353371,N,6.925683,E,46.720,556.600
23450123155005,50.353371,N,6.925683,E,46.720,556.400
23450123155006,50.353565,N,6.925538,E,46.651,556.500
23450123155007,50.353954,N,6.925256,E,45.511,556.900
23450123155008,50.353954,N,6.925256,E,45.511,557.300
23450123155009,50.354141,N,6.925127,E,44.813,557.400
23450123155010,50.354515,N,6.924890,E,42.607,556.900
23450123155011,50.354515,N,6.924890,E,42.607,556.200
23450123155012,50.354694,N,6.924776,E,41.676,555.600
23450123155013,50.355038,N,6.924559,E,37.903,554.800
23450123155014,50.355038,N,6.924559,E,37.903,554.000
23450123155015,50.355190,N,6.924460,E,36.263,553.200
23450123155016,50.355492,N,6.924277,E,34.663,552.400
23450123155017,50.355492,N,6.924277,E,34.663,552.000
23450123155018,50.355640,N,6.924183,E,33.960,551.500
23450123155019,50.355778,N,6.924077,E,34.339,551.200
23450123155020,50.355923,N,6.923953,E,35.318,551.000
23450123155021,50.356056,N,6.923813,E,36.224,550.600
23450123155022,50.356194,N,6.923656,E,37.029,549.500
23450123155023,50.356323,N,6.923480,E,38.222,548.300
23450123155024,50.356567,N,6.923079,E,38.601,546.600
23450123155025,50.356567,N,6.923079,E,38.601,544.900
23450123155026,50.356674,N,6.922853,E,39.019,543.300
23450123155027,50.356876,N,6.922361,E,40.612,541.800
23450123155028,50.356876,N,6.922361,E,40.612,540.700
23450123155029,50.356956,N,6.922099,E,40.900,540.200
23450123155030,50.357113,N,6.921564,E,40.884,539.400
23450123155031,50.357113,N,6.921564,E,40.884,538.500
23450123155032,50.357185,N,6.921298,E,40.855,537.700
23450123155033,50.357323,N,6.920804,E,34.428,536.800
23450123155034,50.357323,N,6.920804,E,34.428,536.100
23450123155035,50.357388,N,6.920590,E,31.161,535.500
23450123155036,50.357521,N,6.920243,E,26.320,534.900
23450123155037,50.357521,N,6.920243,E,26.320,533.800
23450123155038,50.357601,N,6.920120,E,23.745,532.400
23450123155039,50.357689,N,6.920048,E,20.301,532.000
23450123155040,50.357780,N,6.920008,E,19.033,531.700
23450123155041,50.357861,N,6.920000,E,19.437,531.200
23450123155042,50.357960,N,6.920011,E,20.370,530.300
23450123155043,50.358055,N,6.920045,E,21.515,528.700
23450123155044,50.358242,N,6.920199,E,24.572,527.400
23450123155045,50.358242,N,6.920199,E,24.572,526.000
23450123155046,50.358334,N,6.920338,E,27.868,525.300
23450123155047,50.358486,N,6.920763,E,39.396,523.900
23450123155048,50.358486,N,6.920763,E,39.396,522.200
23450123155049,50.358562,N,6.921058,E,46.521,521.200
23450123155050,50.358765,N,6.921793,E,61.459,519.900
23450123155051,50.358887,N,6.922225,E,66.106,518.700
23450123155052,50.358887,N,6.922225,E,66.106,517.200
23450123155053,50.359173,N,6.923266,E,81.442,515.600
23450123155054,50.359173,N,6.923266,E,81.442,514.100
23450123155055,50.359367,N,6.923809,E,85.339,512.500
23450123155056,50.359886,N,6.924873,E,93.722,510.300
23450123155057,50.359886,N,6.924873,E,93.722,508.600
23450123155058,50.360157,N,6.925420,E,95.079,506.400
23450123155059,50.360733,N,6.926488,E,97.797,505.700
23450123155100,50.360733,N,6.926488,E,97.797,502.700
23450123155101,50.361061,N,6.927012,E,100.642,500.000
23450123155102,50.361702,N,6.928092,E,101.624,496.600
23450123155103,50.361702,N,6.928092,E,101.624,493.100
23450123155104,50.362019,N,6.928648,E,103.079,488.900
23450123155105,50.362751,N,6.929665,E,107.254,484.500
23450123155106,50.362751,N,6.929665,E,107.254,481.800
23450123155107,50.363167,N,6.930030,E,104.011,480.300
23450123155108,50.363934,N,6.930514,E,76.957,481.200
23450123155109,50.364273,N,6.930652,E,78.152,487.700
23450123155110,50.364273,N,6.930652,E,78.152,486.200
23450123155111,50.364925,N,6.930634,E,67.291,489.100
23450123155112,50.364925,N,6.930634,E,67.291,489.100
23450123155113,50.365192,N,6.930592,E,61.023,490.500
23450123155114,50.365608,N,6.930873,E,54.843,490.400
23450123155115,50.365608,N,6.930873,E,54.843,489.400
23450123155116,50.365910,N,6.931459,E,50.334,488.800
23450123155117,50.366055,N,6.931678,E,41.771,488.800
23450123155118,50.366055,N,6.931678,E,41.771,486.900
23450123155119,50.366383,N,6.931722,E,36.793,484.700
23450123155120,50.366520,N,6.931556,E,37.310,484.700
23450123155121,50.366520,N,6.931556,E,37.310,481.500
23450123155122,50.366844,N,6.931302,E,42.452,479.600
23450123155123,50.367043,N,6.931363,E,45.039,477.700
23450123155124,50.367043,N,6.931363,E,45.039,476.600
23450123155125,50.367390,N,6.931843,E,59.858,474.700
23450123155126,50.367390,N,6.931843,E,59.858,473.400
23450123155127,50.367569,N,6.932215,E,67.897,471.800
23450123155128,50.367985,N,6.933080,E,79.009,470.300
23450123155129,50.367985,N,6.933080,E,79.009,469.100
23450123155130,50.368229,N,6.933539,E,83.151,468.100
23450123155131,50.368488,N,6.933976,E,82.099,466.900
23450123155132,50.368752,N,6.934385,E,79.930,465.400
23450123155133,50.369270,N,6.935150,E,75.545,464.200
23450123155134,50.369270,N,6.935150,E,75.545,462.600
23450123155135,50.369514,N,6.935550,E,79.839,461.800
23450123155136,50.370045,N,6.936393,E,81.907,460.800
23450123155137,50.370045,N,6.936393,E,81.907,460.300
23450123155138,50.370327,N,6.936790,E,83.679,459.200
23450123155139,50.370907,N,6.937440,E,72.519,458.000
23450123155140,50.370907,N,6.937440,E,72.519,456.800
23450123155141,50.371174,N,6.937687,E,65.225,452.600
23450123155142,50.371803,N,6.937798,E,71.795,450.300
23450123155143,50.371803,N,6.937798,E,71.795,450.100
23450123155144,50.372135,N,6.937691,E,72.935,450.000
23450123155145,50.372761,N,6.937415,E,63.869,450.000
23450123155146,50.372761,N,6.937415,E,63.869,450.200
23450123155147,50.372997,N,6.937268,E,51.869,450.400
23450123155148,50.373299,N,6.936735,E,53.400,451.200
23450123155149,50.373299,N,6.936735,E,53.400,452.800
23450123155150,50.373333,N,6.936347,E,54.711,454.000
23450123155151,50.373356,N,6.935571,E,54.745,453.900
23450123155152,50.373356,N,6.935571,E,54.745,453.700
23450123155153,50.373470,N,6.935184,E,61.019,452.800
23450123155154,50.373772,N,6.934428,E,58.581,452.000
23450123155155,50.373772,N,6.934428,E,58.581,449.300
23450123155156,50.373924,N,6.934106,E,50.972,448.500
23450123155157,50.374252,N,6.933663,E,40.855,446.700
23450123155158,50.374252,N,6.933663,E,40.855,444.700
23450123155159,50.374454,N,6.933617,E,45.575,442.400
23450123155200,50.374805,N,6.934020,E,52.675,440.200
23450123155201,50.374805,N,6.934020,E,52.675,438.000
23450123155202,50.374928,N,6.934385,E,59.580,435.900
23450123155203,50.375187,N,6.935253,E,66.836,433.200
23450123155204,50.375187,N,6.935253,E,66.836,431.400
23450123155205,50.375351,N,6.935678,E,68.828,429.500
23450123155206,50.375740,N,6.936422,E,62.421,427.900
23450123155207,50.375740,N,6.936422,E,62.421,426.100
23450123155208,50.375977,N,6.936690,E,65.493,423.600
23450123155209,50.376564,N,6.936959,E,65.429,420.100
